InstanceType,SpotPrice,AvailabilityZone,DATE,HOUR,QHOUR,AVG_SP
m4.10xlarge,0.2866,us-west-2c,2016-02-01,2,0,0.286631
m4.10xlarge,0.2868,us-west-2c,2016-02-01,2,1,0.286743
m4.10xlarge,0.2868,us-west-2c,2016-02-01,2,2,0.286829
m4.10xlarge,0.2868,us-west-2c,2016-02-01,2,3,0.286549
m4.10xlarge,0.2863,us-west-2c,2016-02-01,3,0,0.2863
m4.10xlarge,0.2863,us-west-2c,2016-02-01,3,1,0.286389
m4.10xlarge,0.2866,us-west-2c,2016-02-01,3,2,0.286659
m4.10xlarge,0.2868,us-west-2c,2016-02-01,3,3,0.286286
m4.10xlarge,0.2863,us-west-2c,2016-02-01,4,0,0.2863
m4.10xlarge,0.2863,us-west-2c,2016-02-01,4,1,0.28618
m4.10xlarge,0.2861,us-west-2c,2016-02-01,4,2,0.286263
m4.10xlarge,0.2866,us-west-2c,2016-02-01,4,3,0.286493
m4.10xlarge,0.2863,us-west-2c,2016-02-01,5,0,0.286282
m4.10xlarge,0.2863,us-west-2c,2016-02-01,5,1,0.286206
m4.10xlarge,0.2863,us-west-2c,2016-02-01,5,2,0.286365
m4.10xlarge,0.2861,us-west-2c,2016-02-01,5,3,0.2861
m4.10xlarge,0.2861,us-west-2c,2016-02-01,6,0,0.286461
m4.10xlarge,0.2871,us-west-2c,2016-02-01,6,1,0.286435
m4.10xlarge,0.2863,us-west-2c,2016-02-01,6,2,0.286653
m4.10xlarge,0.2866,us-west-2c,2016-02-01,6,3,0.286414
m4.10xlarge,0.2863,us-west-2c,2016-02-01,7,0,0.287265
m4.10xlarge,0.2876,us-west-2c,2016-02-01,7,1,0.287356
m4.10xlarge,0.2873,us-west-2c,2016-02-01,7,2,0.286406
m4.10xlarge,0.2863,us-west-2c,2016-02-01,7,3,0.28397
m4.10xlarge,0.2841,us-west-2c,2016-02-01,8,0,0.283724
m4.10xlarge,0.2838,us-west-2c,2016-02-01,8,1,0.28423
m4.10xlarge,0.2843,us-west-2c,2016-02-01,8,2,0.284022
m4.10xlarge,0.2838,us-west-2c,2016-02-01,8,3,0.283906
m4.10xlarge,0.2841,us-west-2c,2016-02-01,9,0,0.284195
m4.10xlarge,0.2841,us-west-2c,2016-02-01,9,1,0.284365
m4.10xlarge,0.2841,us-west-2c,2016-02-01,9,2,0.283991
m4.10xlarge,0.2843,us-west-2c,2016-02-01,9,3,0.284093
m4.10xlarge,0.2838,us-west-2c,2016-02-01,10,0,0.283904
m4.10xlarge,0.2843,us-west-2c,2016-02-01,10,1,0.28398
m4.10xlarge,0.2836,us-west-2c,2016-02-01,10,2,0.2836
m4.10xlarge,0.2836,us-west-2c,2016-02-01,10,3,0.283652
m4.10xlarge,0.2838,us-west-2c,2016-02-01,11,0,0.283663
m4.10xlarge,0.2836,us-west-2c,2016-02-01,11,1,0.283668
m4.10xlarge,0.2838,us-west-2c,2016-02-01,11,2,0.283628
m4.10xlarge,0.2836,us-west-2c,2016-02-01,11,3,0.283952
m4.10xlarge,0.2838,us-west-2c,2016-02-01,12,0,0.284041
m4.10xlarge,0.2845,us-west-2c,2016-02-01,12,1,0.284008
m4.10xlarge,0.2841,us-west-2c,2016-02-01,12,2,0.283929
m4.10xlarge,0.2836,us-west-2c,2016-02-01,12,3,0.2836
m4.10xlarge,0.2836,us-west-2c,2016-02-01,13,0,0.2836
m4.10xlarge,0.2836,us-west-2c,2016-02-01,13,1,0.28368
m4.10xlarge,0.2838,us-west-2c,2016-02-01,13,2,0.283877
m4.10xlarge,0.2841,us-west-2c,2016-02-01,13,3,0.284295
m4.10xlarge,0.2843,us-west-2c,2016-02-01,14,0,0.284131
m4.10xlarge,0.2836,us-west-2c,2016-02-01,14,1,0.283947
m4.10xlarge,0.2838,us-west-2c,2016-02-01,14,2,0.283944
m4.10xlarge,0.2838,us-west-2c,2016-02-01,14,3,0.283805
m4.10xlarge,0.2843,us-west-2c,2016-02-01,15,0,0.28389
m4.10xlarge,0.2836,us-west-2c,2016-02-01,15,1,0.283784
m4.10xlarge,0.2843,us-west-2c,2016-02-01,15,2,0.285688
m4.10xlarge,0.2868,us-west-2c,2016-02-01,15,3,0.287031
m4.10xlarge,0.2868,us-west-2c,2016-02-01,16,0,0.286694
m4.10xlarge,0.2861,us-west-2c,2016-02-01,16,1,0.286307
m4.10xlarge,0.2866,us-west-2c,2016-02-01,16,2,0.28669
m4.10xlarge,0.2876,us-west-2c,2016-02-01,16,3,0.28696
m4.10xlarge,0.2866,us-west-2c,2016-02-01,17,0,0.286797
m4.10xlarge,0.2873,us-west-2c,2016-02-01,17,1,0.287205
m4.10xlarge,0.2871,us-west-2c,2016-02-01,17,2,0.287357
m4.10xlarge,0.2868,us-west-2c,2016-02-01,17,3,0.286815
m4.10xlarge,0.2866,us-west-2c,2016-02-01,18,0,0.286639
m4.10xlarge,0.2866,us-west-2c,2016-02-01,18,1,0.285573
m4.10xlarge,0.2868,us-west-2c,2016-02-01,18,2,0.286944
m4.10xlarge,0.2868,us-west-2c,2016-02-01,18,3,0.28887
m4.10xlarge,0.2956,us-west-2c,2016-02-01,19,0,0.361965
m4.10xlarge,0.3998,us-west-2c,2016-02-01,19,1,0.397822
m4.10xlarge,0.3962,us-west-2c,2016-02-01,19,2,0.399011
m4.10xlarge,0.3945,us-west-2c,2016-02-01,19,3,0.397556
m4.10xlarge,0.3998,us-west-2c,2016-02-01,20,0,0.398053
m4.10xlarge,0.398,us-west-2c,2016-02-01,20,1,0.398056
m4.10xlarge,0.3962,us-west-2c,2016-02-01,20,2,0.39843
m4.10xlarge,0.4073,us-west-2c,2016-02-01,20,3,0.395068
m4.10xlarge,0.3945,us-west-2c,2016-02-01,21,0,0.389377
m4.10xlarge,0.3874,us-west-2c,2016-02-01,21,1,0.385696
m4.10xlarge,0.3858,us-west-2c,2016-02-01,21,2,0.388108
m4.10xlarge,0.389,us-west-2c,2016-02-01,21,3,0.392179
m4.10xlarge,0.3958,us-west-2c,2016-02-01,22,0,0.393751
m4.10xlarge,0.3945,us-west-2c,2016-02-01,22,1,0.402255
m4.10xlarge,0.3998,us-west-2c,2016-02-01,22,2,0.424504
m4.10xlarge,0.4295,us-west-2c,2016-02-01,22,3,0.428784
m4.10xlarge,0.4226,us-west-2c,2016-02-01,23,0,0.425935
m4.10xlarge,0.4273,us-west-2c,2016-02-01,23,1,0.418494
m4.10xlarge,0.417,us-west-2c,2016-02-01,23,2,0.424675
m4.10xlarge,0.423,us-west-2c,2016-02-01,23,3,0.431526
m4.10xlarge,0.4189,us-west-2c,2016-02-02,0,0,0.432323
m4.10xlarge,0.4251,us-west-2c,2016-02-02,0,1,0.424283
m4.10xlarge,0.4251,us-west-2c,2016-02-02,0,2,0.426636
m4.10xlarge,0.4318,us-west-2c,2016-02-02,0,3,0.426679
m4.10xlarge,0.423,us-west-2c,2016-02-02,1,0,0.426637
m4.10xlarge,0.4318,us-west-2c,2016-02-02,1,1,0.42423
m4.10xlarge,0.421,us-west-2c,2016-02-02,1,2,0.424106
m4.10xlarge,0.4273,us-west-2c,2016-02-02,1,3,0.425179
m4.10xlarge,0.423,us-west-2c,2016-02-02,2,0,0.422347
m4.10xlarge,0.421,us-west-2c,2016-02-02,2,1,0.422308
m4.10xlarge,0.423,us-west-2c,2016-02-02,2,2,0.461016
m4.10xlarge,0.4638,us-west-2c,2016-02-02,2,3,0.464403
m4.10xlarge,0.4607,us-west-2c,2016-02-02,3,0,0.469303
m4.10xlarge,0.4702,us-west-2c,2016-02-02,3,1,0.47523
m4.10xlarge,0.4781,us-west-2c,2016-02-02,3,2,0.488238
m4.10xlarge,0.5047,us-west-2c,2016-02-02,3,3,0.601296
m4.10xlarge,0.5615,us-west-2c,2016-02-02,4,0,0.545953
m4.10xlarge,0.5352,us-west-2c,2016-02-02,4,1,0.5352
m4.10xlarge,0.5352,us-west-2c,2016-02-02,4,2,0.5352
m4.10xlarge,0.5352,us-west-2c,2016-02-02,4,3,0.550031
m4.10xlarge,0.5633,us-west-2c,2016-02-02,5,0,0.5633
m4.10xlarge,0.5633,us-west-2c,2016-02-02,5,1,0.570115
m4.10xlarge,0.5633,us-west-2c,2016-02-02,5,2,0.5633
m4.10xlarge,0.5633,us-west-2c,2016-02-02,5,3,0.570052
m4.10xlarge,0.5633,us-west-2c,2016-02-02,6,0,0.554776
m4.10xlarge,0.5352,us-west-2c,2016-02-02,6,1,0.537636
m4.10xlarge,0.5352,us-west-2c,2016-02-02,6,2,0.535214
m4.10xlarge,0.5478,us-west-2c,2016-02-02,6,3,0.542396
m4.10xlarge,0.5352,us-west-2c,2016-02-02,7,0,0.5352
m4.10xlarge,0.5352,us-west-2c,2016-02-02,7,1,0.539009
m4.10xlarge,0.5633,us-west-2c,2016-02-02,7,2,0.564459
m4.10xlarge,0.5774,us-west-2c,2016-02-02,7,3,0.570225
m4.10xlarge,0.5633,us-west-2c,2016-02-02,8,0,0.846599
m4.10xlarge,2.53,us-west-2c,2016-02-02,8,1,16.1566
m4.10xlarge,20,us-west-2c,2016-02-02,8,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,8,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,9,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,9,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,9,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,9,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,10,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,10,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,10,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,10,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,11,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,11,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,11,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,11,3,16.256944
m4.10xlarge,20,us-west-2c,2016-02-02,12,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,12,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,12,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,12,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,13,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,13,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,13,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,13,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,14,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,14,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,14,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,14,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,15,0,20
m4.10xlarge,20,us-west-2c,2016-02-02,15,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,15,2,20
m4.10xlarge,20,us-west-2c,2016-02-02,15,3,20
m4.10xlarge,20,us-west-2c,2016-02-02,16,0,18.283348
m4.10xlarge,20,us-west-2c,2016-02-02,16,1,20
m4.10xlarge,20,us-west-2c,2016-02-02,16,2,7.647467
m4.10xlarge,2.52,us-west-2c,2016-02-02,16,3,13.920844
m4.10xlarge,20,us-west-2c,2016-02-02,17,0,15.008489
m4.10xlarge,20,us-west-2c,2016-02-02,17,1,3.646489
m4.10xlarge,2.52,us-west-2c,2016-02-02,17,2,2.52
m4.10xlarge,2.52,us-west-2c,2016-02-02,17,3,1.349833
m4.10xlarge,0.75,us-west-2c,2016-02-02,18,0,0.75
m4.10xlarge,0.75,us-west-2c,2016-02-02,18,1,0.75
m4.10xlarge,0.75,us-west-2c,2016-02-02,18,2,0.654675
m4.10xlarge,0.5655,us-west-2c,2016-02-02,18,3,0.5655
m4.10xlarge,0.5655,us-west-2c,2016-02-02,19,0,0.5655
m4.10xlarge,0.5655,us-west-2c,2016-02-02,19,1,0.511683
m4.10xlarge,0.5112,us-west-2c,2016-02-02,19,2,0.495681
m4.10xlarge,0.3373,us-west-2c,2016-02-02,19,3,0.334044
m4.10xlarge,0.3077,us-west-2c,2016-02-02,20,0,0.32665
m4.10xlarge,0.3928,us-west-2c,2016-02-02,20,1,0.522435
m4.10xlarge,0.5699,us-west-2c,2016-02-02,20,2,0.56108
m4.10xlarge,0.5523,us-west-2c,2016-02-02,20,3,0.521921
m4.10xlarge,0.5156,us-west-2c,2016-02-02,21,0,0.5156
m4.10xlarge,0.5156,us-west-2c,2016-02-02,21,1,0.5156
m4.10xlarge,0.5156,us-west-2c,2016-02-02,21,2,0.5156
m4.10xlarge,0.5156,us-west-2c,2016-02-02,21,3,0.5156
m4.10xlarge,0.5156,us-west-2c,2016-02-02,22,0,0.5156
m4.10xlarge,0.5156,us-west-2c,2016-02-02,22,1,0.472093
m4.10xlarge,0.4015,us-west-2c,2016-02-02,22,2,0.362736
m4.10xlarge,0.2978,us-west-2c,2016-02-02,22,3,0.299339
m4.10xlarge,0.299,us-west-2c,2016-02-02,23,0,0.303267
m4.10xlarge,0.3116,us-west-2c,2016-02-02,23,1,0.312006
m4.10xlarge,0.3149,us-west-2c,2016-02-02,23,2,0.317101
m4.10xlarge,0.3165,us-west-2c,2016-02-02,23,3,0.309399
m4.10xlarge,0.304,us-west-2c,2016-02-03,0,0,0.304276
m4.10xlarge,0.3046,us-west-2c,2016-02-03,0,1,0.304958
m4.10xlarge,0.3058,us-west-2c,2016-02-03,0,2,0.339232
m4.10xlarge,0.3475,us-west-2c,2016-02-03,0,3,0.348885
m4.10xlarge,0.3677,us-west-2c,2016-02-03,1,0,0.366428
m4.10xlarge,0.3623,us-west-2c,2016-02-03,1,1,0.373411
m4.10xlarge,0.3762,us-west-2c,2016-02-03,1,2,0.373303
m4.10xlarge,0.3732,us-west-2c,2016-02-03,1,3,0.337224
m4.10xlarge,0.3337,us-west-2c,2016-02-03,2,0,0.333392
m4.10xlarge,0.3279,us-west-2c,2016-02-03,2,1,0.309187
m4.10xlarge,0.2959,us-west-2c,2016-02-03,2,2,0.296629
m4.10xlarge,0.2963,us-west-2c,2016-02-03,2,3,0.296423
m4.10xlarge,0.297,us-west-2c,2016-02-03,3,0,0.296817
m4.10xlarge,0.2963,us-west-2c,2016-02-03,3,1,0.296223
m4.10xlarge,0.2963,us-west-2c,2016-02-03,3,2,0.296364
m4.10xlarge,0.2959,us-west-2c,2016-02-03,3,3,0.29626
m4.10xlarge,0.297,us-west-2c,2016-02-03,4,0,0.297213
m4.10xlarge,0.2978,us-west-2c,2016-02-03,4,1,0.296815
m4.10xlarge,0.2963,us-west-2c,2016-02-03,4,2,0.291125
m4.10xlarge,0.2913,us-west-2c,2016-02-03,4,3,0.2904
m4.10xlarge,0.2899,us-west-2c,2016-02-03,5,0,0.293028
m4.10xlarge,0.2933,us-west-2c,2016-02-03,5,1,0.290587
m4.10xlarge,0.2905,us-west-2c,2016-02-03,5,2,0.28844
m4.10xlarge,0.2871,us-west-2c,2016-02-03,5,3,0.288114
m4.10xlarge,0.292,us-west-2c,2016-02-03,6,0,0.291534
m4.10xlarge,0.2888,us-west-2c,2016-02-03,6,1,0.284574
m4.10xlarge,0.2829,us-west-2c,2016-02-03,6,2,0.282823
m4.10xlarge,0.2829,us-west-2c,2016-02-03,6,3,0.28341
m4.10xlarge,0.2845,us-west-2c,2016-02-03,7,0,0.283756
m4.10xlarge,0.2835,us-west-2c,2016-02-03,7,1,0.282866
m4.10xlarge,0.2829,us-west-2c,2016-02-03,7,2,0.282938
m4.10xlarge,0.2829,us-west-2c,2016-02-03,7,3,0.283645
m4.10xlarge,0.284,us-west-2c,2016-02-03,8,0,0.283516
m4.10xlarge,0.2832,us-west-2c,2016-02-03,8,1,0.283456
m4.10xlarge,0.284,us-west-2c,2016-02-03,8,2,0.283082
m4.10xlarge,0.2832,us-west-2c,2016-02-03,8,3,0.280986
m4.10xlarge,0.2798,us-west-2c,2016-02-03,9,0,0.28009
m4.10xlarge,0.28,us-west-2c,2016-02-03,9,1,0.278237
m4.10xlarge,0.2733,us-west-2c,2016-02-03,9,2,0.273686
m4.10xlarge,0.2736,us-west-2c,2016-02-03,9,3,0.272218
m4.10xlarge,0.2738,us-west-2c,2016-02-03,10,0,0.272732
m4.10xlarge,0.2703,us-west-2c,2016-02-03,10,1,0.268618
m4.10xlarge,0.2676,us-west-2c,2016-02-03,10,2,0.267668
m4.10xlarge,0.2677,us-west-2c,2016-02-03,10,3,0.267447
m4.10xlarge,0.2676,us-west-2c,2016-02-03,11,0,0.267404
m4.10xlarge,0.2672,us-west-2c,2016-02-03,11,1,0.266937
m4.10xlarge,0.2626,us-west-2c,2016-02-03,11,2,0.264201
m4.10xlarge,0.2651,us-west-2c,2016-02-03,11,3,0.264156
m4.10xlarge,0.2625,us-west-2c,2016-02-03,12,0,0.263437
m4.10xlarge,0.2651,us-west-2c,2016-02-03,12,1,0.26528
m4.10xlarge,0.2651,us-west-2c,2016-02-03,12,2,0.265208
m4.10xlarge,0.2653,us-west-2c,2016-02-03,12,3,0.265253
m4.10xlarge,0.265,us-west-2c,2016-02-03,13,0,0.272009
m4.10xlarge,0.2731,us-west-2c,2016-02-03,13,1,0.273178
m4.10xlarge,0.2737,us-west-2c,2016-02-03,13,2,0.273366
m4.10xlarge,0.2731,us-west-2c,2016-02-03,13,3,0.2731
m4.10xlarge,0.2731,us-west-2c,2016-02-03,14,0,0.271715
m4.10xlarge,0.2704,us-west-2c,2016-02-03,14,1,0.270456
m4.10xlarge,0.2703,us-west-2c,2016-02-03,14,2,0.270551
m4.10xlarge,0.2707,us-west-2c,2016-02-03,14,3,0.270462
m4.10xlarge,0.2704,us-west-2c,2016-02-03,15,0,0.27154
m4.10xlarge,0.2714,us-west-2c,2016-02-03,15,1,0.27103
m4.10xlarge,0.2708,us-west-2c,2016-02-03,15,2,0.270762
m4.10xlarge,0.2706,us-west-2c,2016-02-03,15,3,0.270811
m4.10xlarge,0.271,us-west-2c,2016-02-03,16,0,0.272365
m4.10xlarge,0.2734,us-west-2c,2016-02-03,16,1,0.273675
m4.10xlarge,0.2734,us-west-2c,2016-02-03,16,2,0.271375
m4.10xlarge,0.2711,us-west-2c,2016-02-03,16,3,0.270595
m4.10xlarge,0.2704,us-west-2c,2016-02-03,17,0,0.269423
m4.10xlarge,0.2681,us-west-2c,2016-02-03,17,1,0.265585
m4.10xlarge,0.2626,us-west-2c,2016-02-03,17,2,0.265117
m4.10xlarge,0.2679,us-west-2c,2016-02-03,17,3,0.272066
m4.10xlarge,0.2876,us-west-2c,2016-02-03,18,0,0.286354
m4.10xlarge,0.2868,us-west-2c,2016-02-03,18,1,0.293695
m4.10xlarge,0.2966,us-west-2c,2016-02-03,18,2,0.296561
m4.10xlarge,0.2988,us-west-2c,2016-02-03,18,3,0.302328
m4.10xlarge,0.3068,us-west-2c,2016-02-03,19,0,0.304523
m4.10xlarge,0.3039,us-west-2c,2016-02-03,19,1,0.306569
m4.10xlarge,0.3068,us-west-2c,2016-02-03,19,2,0.305937
m4.10xlarge,0.3039,us-west-2c,2016-02-03,19,3,0.304247
m4.10xlarge,0.3039,us-west-2c,2016-02-03,20,0,0.30469
m4.10xlarge,0.3054,us-west-2c,2016-02-03,20,1,0.304803
m4.10xlarge,0.3043,us-west-2c,2016-02-03,20,2,0.307393
m4.10xlarge,0.308,us-west-2c,2016-02-03,20,3,0.304725
m4.10xlarge,0.3025,us-west-2c,2016-02-03,21,0,0.305515
m4.10xlarge,0.3089,us-west-2c,2016-02-03,21,1,0.309217
m4.10xlarge,0.3097,us-west-2c,2016-02-03,21,2,0.305981
m4.10xlarge,0.305,us-west-2c,2016-02-03,21,3,0.305134
m4.10xlarge,0.3054,us-west-2c,2016-02-03,22,0,0.310027
m4.10xlarge,0.315,us-west-2c,2016-02-03,22,1,0.312908
m4.10xlarge,0.3176,us-west-2c,2016-02-03,22,2,0.318295
m4.10xlarge,0.3166,us-west-2c,2016-02-03,22,3,0.317432
m4.10xlarge,0.3176,us-west-2c,2016-02-03,23,0,0.318063
m4.10xlarge,0.3206,us-west-2c,2016-02-03,23,1,0.321696
m4.10xlarge,0.3217,us-west-2c,2016-02-03,23,2,0.321282
m4.10xlarge,0.3212,us-west-2c,2016-02-03,23,3,0.321979
m4.10xlarge,0.3237,us-west-2c,2016-02-04,0,0,0.328936
m4.10xlarge,0.3312,us-west-2c,2016-02-04,0,1,0.331241
m4.10xlarge,0.3325,us-west-2c,2016-02-04,0,2,0.331907
m4.10xlarge,0.3312,us-west-2c,2016-02-04,0,3,0.332903
m4.10xlarge,0.3325,us-west-2c,2016-02-04,1,0,0.328039
m4.10xlarge,0.3234,us-west-2c,2016-02-04,1,1,0.320844
m4.10xlarge,0.3155,us-west-2c,2016-02-04,1,2,0.315765
m4.10xlarge,0.315,us-west-2c,2016-02-04,1,3,0.315653
m4.10xlarge,0.3159,us-west-2c,2016-02-04,2,0,0.314822
m4.10xlarge,0.3164,us-west-2c,2016-02-04,2,1,0.314963
m4.10xlarge,0.3145,us-west-2c,2016-02-04,2,2,0.314596
m4.10xlarge,0.3145,us-west-2c,2016-02-04,2,3,0.313715
m4.10xlarge,0.3126,us-west-2c,2016-02-04,3,0,0.313012
m4.10xlarge,0.3122,us-west-2c,2016-02-04,3,1,0.3122
m4.10xlarge,0.3122,us-west-2c,2016-02-04,3,2,0.3122
m4.10xlarge,0.3122,us-west-2c,2016-02-04,3,3,0.310297
m4.10xlarge,0.3076,us-west-2c,2016-02-04,4,0,0.306278
m4.10xlarge,0.3039,us-west-2c,2016-02-04,4,1,0.303862
m4.10xlarge,0.3039,us-west-2c,2016-02-04,4,2,0.30439
m4.10xlarge,0.3058,us-west-2c,2016-02-04,4,3,0.304654
m4.10xlarge,0.301,us-west-2c,2016-02-04,5,0,0.301117
m4.10xlarge,0.2981,us-west-2c,2016-02-04,5,1,0.299116
m4.10xlarge,0.2995,us-west-2c,2016-02-04,5,2,0.299204
m4.10xlarge,0.2985,us-west-2c,2016-02-04,5,3,0.298451
m4.10xlarge,0.2985,us-west-2c,2016-02-04,6,0,0.299094
m4.10xlarge,0.3002,us-west-2c,2016-02-04,6,1,0.297351
m4.10xlarge,0.2956,us-west-2c,2016-02-04,6,2,0.294439
m4.10xlarge,0.293,us-west-2c,2016-02-04,6,3,0.293562
m4.10xlarge,0.2956,us-west-2c,2016-02-04,7,0,0.293329
m4.10xlarge,0.2933,us-west-2c,2016-02-04,7,1,0.293816
m4.10xlarge,0.294,us-west-2c,2016-02-04,7,2,0.294085
m4.10xlarge,0.294,us-west-2c,2016-02-04,7,3,0.293526
m4.10xlarge,0.2933,us-west-2c,2016-02-04,8,0,0.295179
m4.10xlarge,0.2962,us-west-2c,2016-02-04,8,1,0.296944
m4.10xlarge,0.2995,us-west-2c,2016-02-04,8,2,0.297616
m4.10xlarge,0.2976,us-west-2c,2016-02-04,8,3,0.295223
m4.10xlarge,0.291,us-west-2c,2016-02-04,9,0,0.291247
m4.10xlarge,0.291,us-west-2c,2016-02-04,9,1,0.290401
m4.10xlarge,0.2876,us-west-2c,2016-02-04,9,2,0.285728
m4.10xlarge,0.2831,us-west-2c,2016-02-04,9,3,0.281756
m4.10xlarge,0.2802,us-west-2c,2016-02-04,10,0,0.27886
m4.10xlarge,0.2773,us-west-2c,2016-02-04,10,1,0.277019
m4.10xlarge,0.2771,us-west-2c,2016-02-04,10,2,0.277009
m4.10xlarge,0.2773,us-west-2c,2016-02-04,10,3,0.277096
m4.10xlarge,0.2771,us-west-2c,2016-02-04,11,0,0.277295
m4.10xlarge,0.2773,us-west-2c,2016-02-04,11,1,0.275987
m4.10xlarge,0.2775,us-west-2c,2016-02-04,11,2,0.276591
m4.10xlarge,0.2742,us-west-2c,2016-02-04,11,3,0.274385
m4.10xlarge,0.2744,us-west-2c,2016-02-04,12,0,0.2744
m4.10xlarge,0.2744,us-west-2c,2016-02-04,12,1,0.273317
m4.10xlarge,0.2721,us-west-2c,2016-02-04,12,2,0.270157
m4.10xlarge,0.2687,us-west-2c,2016-02-04,12,3,0.268662
m4.10xlarge,0.2687,us-west-2c,2016-02-04,13,0,0.272639
m4.10xlarge,0.2744,us-west-2c,2016-02-04,13,1,0.274294
m4.10xlarge,0.2742,us-west-2c,2016-02-04,13,2,0.274172
m4.10xlarge,0.2742,us-west-2c,2016-02-04,13,3,0.272788
m4.10xlarge,0.2715,us-west-2c,2016-02-04,14,0,0.270147
m4.10xlarge,0.2686,us-west-2c,2016-02-04,14,1,0.268865
m4.10xlarge,0.2687,us-west-2c,2016-02-04,14,2,0.274641
m4.10xlarge,0.2775,us-west-2c,2016-02-04,14,3,0.279783
m4.10xlarge,0.2831,us-west-2c,2016-02-04,15,0,0.283546
m4.10xlarge,0.284,us-west-2c,2016-02-04,15,1,0.283537
m4.10xlarge,0.2831,us-west-2c,2016-02-04,15,2,0.283524
m4.10xlarge,0.2833,us-west-2c,2016-02-04,15,3,0.283083
m4.10xlarge,0.2831,us-west-2c,2016-02-04,16,0,0.283158
m4.10xlarge,0.2831,us-west-2c,2016-02-04,16,1,0.283333
m4.10xlarge,0.2826,us-west-2c,2016-02-04,16,2,0.283292
m4.10xlarge,0.2836,us-west-2c,2016-02-04,16,3,0.280552
m4.10xlarge,0.2804,us-west-2c,2016-02-04,17,0,0.280453
m4.10xlarge,0.2806,us-west-2c,2016-02-04,17,1,0.278117
m4.10xlarge,0.2747,us-west-2c,2016-02-04,17,2,0.274617
m4.10xlarge,0.2746,us-west-2c,2016-02-04,17,3,0.274744
m4.10xlarge,0.2746,us-west-2c,2016-02-04,18,0,0.274784
m4.10xlarge,0.2746,us-west-2c,2016-02-04,18,1,0.281144
m4.10xlarge,0.2871,us-west-2c,2016-02-04,18,2,0.287355
m4.10xlarge,0.2876,us-west-2c,2016-02-04,18,3,0.287392
m4.10xlarge,0.2873,us-west-2c,2016-02-04,19,0,0.287056
m4.10xlarge,0.2871,us-west-2c,2016-02-04,19,1,0.287061
m4.10xlarge,0.2871,us-west-2c,2016-02-04,19,2,0.287621
m4.10xlarge,0.2871,us-west-2c,2016-02-04,19,3,0.292574
m4.10xlarge,0.2942,us-west-2c,2016-02-04,20,0,0.294045
m4.10xlarge,0.2945,us-west-2c,2016-02-04,20,1,0.294166
m4.10xlarge,0.2942,us-west-2c,2016-02-04,20,2,0.294118
m4.10xlarge,0.2945,us-west-2c,2016-02-04,20,3,0.294182
m4.10xlarge,0.2938,us-west-2c,2016-02-04,21,0,0.29391
m4.10xlarge,0.2935,us-west-2c,2016-02-04,21,1,0.293765
m4.10xlarge,0.2942,us-west-2c,2016-02-04,21,2,0.294425
m4.10xlarge,0.2952,us-west-2c,2016-02-04,21,3,0.295362
m4.10xlarge,0.2952,us-west-2c,2016-02-04,22,0,0.295996
m4.10xlarge,0.297,us-west-2c,2016-02-04,22,1,0.296885
m4.10xlarge,0.297,us-west-2c,2016-02-04,22,2,0.297176
m4.10xlarge,0.2977,us-west-2c,2016-02-04,22,3,0.298039
m4.10xlarge,0.2977,us-west-2c,2016-02-04,23,0,0.298058
m4.10xlarge,0.2973,us-west-2c,2016-02-04,23,1,0.297121
m4.10xlarge,0.297,us-west-2c,2016-02-04,23,2,0.296981
m4.10xlarge,0.297,us-west-2c,2016-02-04,23,3,0.297005
m4.10xlarge,0.2973,us-west-2c,2016-02-05,0,0,0.30235
m4.10xlarge,0.305,us-west-2c,2016-02-05,0,1,0.304706
m4.10xlarge,0.3046,us-west-2c,2016-02-05,0,2,0.304294
m4.10xlarge,0.305,us-west-2c,2016-02-05,0,3,0.305439
m4.10xlarge,0.3037,us-west-2c,2016-02-05,1,0,0.301214
m4.10xlarge,0.2985,us-west-2c,2016-02-05,1,1,0.318759
m4.10xlarge,0.2992,us-west-2c,2016-02-05,1,2,0.31326
